county,IndexYear,Location,Population,Total,Rate,VTotal,VRate,Murder,Rape,Robbery,Assault,PTotal,PRate,Arson,Burglary,Theft,MVTheft,,,,
PIERCE,2006,Eatonville Police Department,"2,385",71,29.8,6,2.5,0,1,0,5,65,27.3,0,21,35,9,,,,
PIERCE,2007,Eatonville Police Department,"2,380",57,23.9,5,2.1,0,1,1,3,52,21.8,3,10,39,0,,,,
PIERCE,2008,Eatonville Police Department,"2,375",80,33.7,4,1.7,0,1,0,3,76,32,6,20,48,2,,,,
PIERCE,2009,Eatonville Police Department,"2,405",57,23.7,3,1.2,0,1,0,2,54,22.5,2,14,37,1,,,,
PIERCE,2010,Eatonville Police Department,"2,405",41,17,1,0.4,0,0,1,0,40,16.6,0,12,27,1,,,,
PIERCE,2011,Eatonville Police Department,"2,775",47,16.9,2,0.7,0,1,0,1,45,16.2,1,12,31,1,,,,
PIERCE,1996,Edgewood Police Department,"10,534",338,32.1,15,1.4,0,0,2,13,323,30.7,2,85,207,29,,,,
PIERCE,1997,Edgewood Police Department,"10,630",361,34,25,2.4,0,2,3,20,336,31.6,2,102,202,30,,,,
PIERCE,1998,Edgewood Police Department,"10,690",382,35.7,19,1.8,0,1,0,18,363,34,2,82,238,41,,,,
PIERCE,1999,Edgewood Police Department,"10,700",298,27.9,17,1.6,0,1,4,12,281,26.3,2,70,179,30,,,,
PIERCE,2000,Edgewood Police Department,"10,830",316,29.2,15,1.4,0,1,1,13,301,27.8,5,68,187,41,,,,
PIERCE,2001,Edgewood Police Department,"9,220",296,32.1,23,2.5,0,1,2,20,273,29.6,0,69,163,41,,,,
PIERCE,2002,Edgewood Police Department,"9,320",259,27.8,14,1.5,0,2,2,10,245,26.3,3,71,140,31,,,,
PIERCE,2003,Edgewood Police Department,"9,405",254,27,24,2.6,0,2,1,21,230,24.5,4,73,117,36,,,,
PIERCE,2004,Edgewood Police Department,"9,440",318,33.7,16,1.7,0,1,1,14,302,32,4,96,154,48,,,,
PIERCE,2005,Edgewood Police Department,"9,460",327,34.6,24,2.5,0,1,6,17,303,32,2,124,149,28,,,,
PIERCE,2006,Edgewood Police Department,"9,510",246,25.9,6,0.6,0,1,1,4,240,25.2,1,94,124,21,,,,
PIERCE,2007,Edgewood Police Department,"9,560",210,22,24,2.5,0,1,6,17,186,19.5,1,62,109,14,,,,
PIERCE,2008,Edgewood Police Department,"9,595",260,27.1,20,2.1,0,0,2,18,240,25,2,88,139,11,,,,
PIERCE,2009,Edgewood Police Department,"9,615",263,27.4,17,1.8,0,1,5,11,246,25.6,1,90,142,13,,,,
PIERCE,2010,Edgewood Police Department,"9,625",233,24.2,12,1.2,1,1,4,6,221,23,0,79,120,22,,,,
PIERCE,2011,Edgewood Police Department,"9,405",263,28,14,1.5,1,0,4,9,249,26.5,1,98,133,17,,,,
PIERCE,1994,Fife Police Department,"4,420",549,124.2,52,11.8,0,13,17,22,497,112.4,2,48,383,64,,,,
PIERCE,1995,Fife Police Department,"4,250",592,139.3,30,7.1,0,7,12,11,562,132.2,4,86,372,100,,,,
PIERCE,1996,Fife Police Department,"4,475",241,53.9,11,2.5,0,2,6,3,230,51.4,1,35,163,31,,,,
PIERCE,1997,Fife Police Department,"4,545",624,137.3,33,7.3,0,7,11,15,591,130,0,83,426,82,,,,
PIERCE,1998,Fife Police Department,"5,000",651,130.2,38,7.6,0,3,14,21,613,122.6,0,77,424,112,,,,
PIERCE,1999,Fife Police Department,"5,155",677,131.3,52,10.1,0,12,13,27,625,121.2,0,90,435,100,,,,
PIERCE,2000,Fife Police Department,"5,100",654,128.2,44,8.6,1,8,13,22,610,119.6,0,84,413,113,,,,
PIERCE,2001,Fife Police Department,"4,820",660,136.9,55,11.4,0,15,14,26,605,125.5,0,81,381,143,,,,
PIERCE,2002,Fife Police Department,"4,815",749,155.6,43,8.9,0,8,14,21,706,146.6,2,101,490,113,,,,
PIERCE,2003,Fife Police Department,"4,905",583,118.9,52,10.6,1,9,17,25,531,108.3,0,76,374,81,,,,
PIERCE,2004,Fife Police Department,"4,885",614,125.7,45,9.2,0,7,10,28,569,116.5,0,88,362,119,,,,
PIERCE,2005,Fife Police Department,"4,855",741,152.6,42,8.7,0,8,6,28,699,144,0,117,459,123,,,,
PIERCE,2006,Fife Police Department,"6,135",779,127,34,5.5,0,4,13,17,745,121.4,0,117,478,150,,,,
PIERCE,2007,Fife Police Department,"7,180",621,86.5,47,6.5,0,7,11,29,574,79.9,9,74,354,137,,,,
PIERCE,2008,Fife Police Department,"7,525",618,82.1,47,6.2,0,2,10,35,571,75.9,6,85,361,119,,,,
PIERCE,2009,Fife Police Department,"7,610",660,86.7,47,6.2,0,7,12,28,613,80.6,0,120,416,77,,,,
PIERCE,2010,Fife Police Department,"8,210",640,78,45,5.5,0,3,8,34,595,72.5,2,112,398,83,,,,
PIERCE,2011,Fife Police Department,"9,220",557,60.4,62,6.7,0,5,13,44,495,53.7,0,104,328,63,,,,
PIERCE,2012,Fife Police Department,"9,235",634,68.7,54,5.8,0,5,11,38,580,62.8,0,135,360,85,,,,
PIERCE,1994,Fircrest Police Department,"5,330",207,38.8,18,3.4,0,3,1,14,189,35.5,3,29,140,17,,,,
PIERCE,1995,Fircrest Police Department,"5,375",210,39.1,4,0.7,0,0,2,2,206,38.3,2,22,169,13,,,,
PIERCE,1996,Fircrest Police Department,"5,445",151,27.7,3,0.6,0,0,1,2,148,27.2,1,17,120,10,,,,
PIERCE,1997,Fircrest Police Department,"5,895",223,37.8,6,1,0,1,2,3,217,36.8,4,33,162,18,,,,
PIERCE,1998,Fircrest Police Department,"5,930",201,33.9,3,0.5,0,0,1,2,198,33.4,0,24,161,13,,,,
PIERCE,1999,Fircrest Police Department,"5,935",212,35.7,9,1.5,0,2,3,4,203,34.2,1,18,174,10,,,,
PIERCE,2000,Fircrest Police Department,"5,955",198,33.2,3,0.5,0,0,1,2,195,32.7,0,21,148,26,,,,
PIERCE,2001,Fircrest Police Department,"5,890",227,38.5,5,0.8,0,0,2,3,222,37.7,0,26,171,25,,,,
PIERCE,2002,Fircrest Police Department,"5,925",192,32.4,4,0.7,1,0,3,0,188,31.7,0,36,120,32,,,,
PIERCE,2003,Fircrest Police Department,"5,935",151,25.4,7,1.2,0,2,2,3,144,24.3,0,40,89,15,,,,
PIERCE,2004,Fircrest Police Department,"5,995",207,34.5,5,0.8,0,2,1,2,202,33.7,1,35,138,28,,,,
PIERCE,2005,Fircrest Police Department,"6,080",219,36,14,2.3,0,2,4,8,205,33.7,0,41,136,28,,,,
PIERCE,2006,Fircrest Police Department,"6,260",195,31.2,11,1.8,0,0,3,8,184,29.4,1,40,124,19,,,,
PIERCE,2007,Fircrest Police Department,"6,270",193,30.8,22,3.5,0,1,5,16,171,27.3,2,30,117,22,,,,
PIERCE,2008,Fircrest Police Department,"6,315",170,26.9,9,1.4,0,1,1,7,161,25.5,0,38,108,15,,,,
PIERCE,2009,Fircrest Police Department,"6,325",127,20.1,18,2.8,0,2,2,14,109,17.2,0,33,69,7,,,,
PIERCE,2010,Fircrest Police Department,"6,345",141,22.2,10,1.6,0,1,2,7,131,20.6,2,29,89,11,,,,
PIERCE,2011,Fircrest Police Department,"6,500",150,23.1,17,2.6,0,2,1,14,133,20.5,0,32,94,7,,,,
PIERCE,1994,Gig Harbor Police Department,"3,730",225,60.3,6,1.6,0,0,1,5,219,58.7,0,32,180,7,,,,
PIERCE,1995,Gig Harbor Police Department,"3,890",270,69.4,7,1.8,0,0,1,6,263,67.6,1,35,211,16,,,,
PIERCE,1996,Gig Harbor Police Department,"4,110",300,73,4,1,0,0,0,4,296,72,1,62,224,9,,,,
PIERCE,1997,Gig Harbor Police Department,"4,130",412,99.8,12,2.9,0,1,4,7,400,96.9,2,62,311,25,,,,
PIERCE,1998,Gig Harbor Police Department,"6,350",482,75.9,11,1.7,1,0,4,6,471,74.2,1,74,377,19,,,,
PIERCE,1999,Gig Harbor Police Department,"6,405",400,62.5,18,2.8,0,1,5,12,382,59.6,0,64,296,22,,,,
PIERCE,2000,Gig Harbor Police Department,"6,575",424,64.5,11,1.7,0,0,3,8,413,62.8,1,69,316,27,,,,
PIERCE,2001,Gig Harbor Police Department,"6,485",422,65.1,6,0.9,0,0,2,4,416,64.1,1,55,316,44,,,,
PIERCE,2002,Gig Harbor Police Department,"6,540",68,10.4,5,0.8,0,0,0,5,63,9.6,1,12,48,2,,,,
PIERCE,2003,Gig Harbor Police Department,"6,655",567,85.2,17,2.6,1,3,3,10,550,82.6,6,72,428,44,,,,
PIERCE,2004,Gig Harbor Police Department,"6,680",457,68.4,12,1.8,0,1,5,6,445,66.6,2,95,325,23,,,,
PIERCE,2005,Gig Harbor Police Department,"6,765",516,76.3,19,2.8,0,1,4,14,497,73.5,2,70,368,57,,,,
PIERCE,2006,Gig Harbor Police Department,"6,765",502,74.2,17,2.5,0,1,4,12,485,71.7,1,70,378,36,,,,
PIERCE,2007,Gig Harbor Police Department,"6,780",395,58.3,13,1.9,1,0,5,7,382,56.3,2,51,294,35,,,,
PIERCE,2008,Gig Harbor Police Department,"6,910",365,52.8,13,1.9,0,2,5,6,352,50.9,3,39,284,26,,,,
PIERCE,2009,Gig Harbor Police Department,"7,165",417,58.2,17,2.4,0,3,7,7,400,55.8,1,52,331,16,,,,
PIERCE,2010,Gig Harbor Police Department,"7,520",465,61.8,26,3.5,0,3,10,13,439,58.4,2,76,335,26,,,,
PIERCE,2011,Gig Harbor Police Department,"7,200",508,70.6,18,2.5,0,1,7,10,490,68.1,1,93,358,38,,,,
PIERCE,1996,Lakewood Police Department,"62,786","5,178",82.5,743,11.8,7,46,174,516,"4,435",70.6,27,897,"2,987",524,,,,
PIERCE,1997,Lakewood Police Department,"62,240","5,503",88.4,725,11.6,8,50,192,475,"4,778",76.8,24,988,"3,211",555,,,,
PIERCE,1998,Lakewood Police Department,"62,540","5,006",80,722,11.5,9,51,210,452,"4,284",68.5,37,949,"2,825",473,,,,
PIERCE,1999,Lakewood Police Department,"63,820","5,297",83,722,11.3,5,46,179,492,"4,575",71.7,22,"1,026","2,958",569,,,,
PIERCE,2000,Lakewood Police Department,"63,790","5,041",79,618,9.7,7,55,170,386,"4,423",69.3,34,"1,037","2,734",618,,,,
PIERCE,2001,Lakewood Police Department,"58,190","4,228",72.7,451,7.8,5,66,178,202,"3,777",64.9,28,767,"2,451",531,,,,
PIERCE,2002,Lakewood Police Department,"58,580","4,231",72.2,442,7.5,1,58,134,249,"3,789",64.7,28,762,"2,549",450,,,,
PIERCE,2003,Lakewood Police Department,"58,940","4,456",75.6,423,7.2,4,48,124,247,"4,033",68.4,12,874,"2,706",441,,,,
PIERCE,2004,Lakewood Police Department,"59,010","4,576",77.5,505,8.6,3,47,137,318,"4,071",69,35,943,"2,568",525,,,,
PIERCE,2005,Lakewood Police Department,"58,850","4,436",75.4,491,8.3,3,61,124,303,"3,945",67,27,872,"2,488",558,,,,
PIERCE,2006,Lakewood Police Department,"59,000","4,257",72.2,512,8.7,7,54,147,304,"3,745",63.5,15,785,"2,409",536,,,,
PIERCE,2007,Lakewood Police Department,"58,950","4,036",68.5,483,8.2,3,41,134,305,"3,553",60.3,19,866,"2,102",566,,,,
PIERCE,2008,Lakewood Police Department,"58,780","4,034",68.6,541,9.2,5,59,147,330,"3,493",59.4,26,700,"2,367",400,,,,
PIERCE,2009,Lakewood Police Department,"58,840","3,612",61.4,561,9.5,2,47,171,341,"3,051",51.9,16,585,"2,195",255,,,,
PIERCE,2010,Lakewood Police Department,"58,840","3,240",55.1,492,8.4,0,39,137,316,"2,748",46.7,10,584,"1,882",272,,,,
PIERCE,2011,Lakewood Police Department,"58,190","3,245",55.8,502,8.6,3,43,115,341,"2,743",47.1,18,603,"1,838",284,,,,
PIERCE,1994,Milton Police Department,"5,235",306,58.5,16,3.1,1,3,4,8,290,55.4,1,63,213,13,,,,
PIERCE,1995,Milton Police Department,"5,270",367,69.6,14,2.7,0,1,2,11,353,67,1,71,249,32,,,,
PIERCE,1996,Milton Police Department,"5,340",335,62.7,14,2.6,0,0,5,9,321,60.1,6,48,229,38,,,,
PIERCE,1997,Milton Police Department,"5,525",308,55.7,17,3.1,0,3,5,9,291,52.7,1,70,190,30,,,,
PIERCE,1998,Milton Police Department,"5,575",330,59.2,15,2.7,0,2,2,11,315,56.5,1,50,224,40,,,,
PIERCE,1999,Milton Police Department,"5,680",0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
PIERCE,2000,Milton Police Department,"5,765",285,49.4,17,2.9,0,2,4,11,268,46.5,3,28,206,31,,,,
PIERCE,2001,Milton Police Department,"5,820",377,64.8,13,2.2,0,1,1,11,364,62.5,0,60,253,51,,,,
PIERCE,2002,Milton Police Department,"5,995",375,62.6,24,4,0,2,8,14,351,58.5,4,55,246,46,,,,
PIERCE,2003,Milton Police Department,"6,025",382,63.4,30,5,0,2,9,19,352,58.4,5,64,236,47,,,,
PIERCE,2004,Milton Police Department,"6,025",424,70.4,33,5.5,0,3,17,13,391,64.9,1,73,253,64,,,,
PIERCE,2005,Milton Police Department,"6,100",411,67.4,27,4.4,1,6,6,14,384,63,2,64,246,72,,,,
PIERCE,2006,Milton Police Department,"6,490",340,52.4,31,4.8,0,7,9,15,309,47.6,1,61,203,44,,,,
PIERCE,2007,Milton Police Department,"6,520",298,45.7,16,2.5,0,2,7,7,282,43.3,1,47,187,47,,,,
PIERCE,2008,Milton Police Department,"6,535",286,43.8,30,4.6,0,1,12,17,256,39.2,0,58,166,32,,,,
PIERCE,2009,Milton Police Department,"6,535",315,48.2,25,3.8,0,0,11,14,290,44.4,3,68,198,21,,,,
